ticker,filing_type,filing_date,item,item_label,chunk_index,text,source_file
TXT,8-K,2016-03-30,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On March 30, 2016 , lululemon athletica inc. (the “Company”) issued a press release announcing its financial results for the fourth quarter and full year ended January 31, 2016 and certain other information. A copy of the Company’s press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 9:00 a.m. EST on March 30, 2016 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000088.txt
TXT,8-K,2016-06-08,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On June 8, 2016 , lululemon athletica inc. (the “Company”) issued a press release announcing its financial results for the first quarter ended May 1, 2016 and certain other information. A copy of the Company’s press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 9:00 a.m. Eastern time on June 8, 2016 to discuss financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000107.txt
TXT,8-K,2016-07-15,8.01,Other Events (8-K),0,"Item 8.01. Other Events. On July 15, 2016 , lululemon athletica inc. (the “Company”) filed with the U.S. Securities and Exchange Commission a prospectus supplement dated July 15, 2016 (the “Prospectus Supplement”) to its prospectus dated July 15, 2016 , which was included in its automatic shelf registration statement on Form S-3 (No. 333-212540 ) (the “Registration Statement”). The Prospectus Supplement relates to the sale by Dennis J. Wilson, Shannon E. Wilson, LIPO Investments (USA) Inc., an entity that Mr. Wilson controls, and Five Boys Investments ULC, an entity that Mr. Wilson controls (together, the “Selling Stockholders”), of up to 20,109,131 shares of the Company’s common stock, par value $0.005 per share. These shares of common stock have been issued or are issuable to the Selling Stockholders upon the exchange of an equivalent number of the exchangeable shares of Lulu Canadian Holding, Inc. (an indirect wholly-owned subsidiary of the Company). The shares of common stock offered by the Prospectus Supplement were previously registered for resale pursuant to a prospectus supplement dated June 10, 2015 and the accompanying base prospectus filed pursuant to a shelf registration statement on Form S-3 (No. 333-189818), which the Company filed on July 5, 2013. Because more than three years have elapsed, the Company filed the Registration Statement to cover unsold securities covered by the prior shelf registration statement. The Company is filing the opinion of its counsel, DLA Piper LLP (US), as Exhibit 5.1 hereto, regarding the legality of the shares of common stock covered",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000118.txt
TXT,8-K,2016-07-15,8.01,Other Events (8-K),1,"its counsel, DLA Piper LLP (US), as Exhibit 5.1 hereto, regarding the legality of the shares of common stock covered by the Prospectus Supplement.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000118.txt
TXT,8-K,2016-09-01,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On September 1, 2016 , lululemon athletica inc. (the “Company”) issued a press release announcing its financial results for the second quarter ended July 31, 2016 and certain other information. A copy of the Company’s press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on September 1, 2016 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000126.txt
TXT,8-K,2016-12-07,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On December 7, 2016 , lululemon athletica inc. (the “Company”) issued a press release announcing its financial results for the third quarter ended October 30, 2016 and certain other information. A copy of the Company’s press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 7, 2016 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000133.txt
TXT,8-K,2016-12-07,8.01,Other Events (8-K),0,"Item 8.01. Other Events. On December 1, 2016 the Company's board of directors approved a stock repurchase program for up to $100 million of its common shares in the open market at prevailing market prices. The timing and actual number of common shares to be repurchased will depend upon market conditions and other factors, in accordance with Securities and Exchange Commission requirements, and the repurchase program is expected to be completed in two years. Shares may be repurchased from time to time on the open market, through block trades or otherwise. Purchases may be started or stopped at any time without prior notice depending on market conditions and other factors.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-16-000133.txt
TXT,8-K,2017-01-09,7.01,Regulation FD Disclosure (8-K),0,"Item 7.01. Regulation FD Disclosure. On January 9, 2017, lululemon athletica inc. (the “Company”) issued a press release announcing updated guidance for the fourth fiscal quarter of 2016, ending January 29, 2017, and certain other information. The Company is furnishing a copy of the press release as Exhibit 99.1 hereto. The information in this Current Report is being furnished and shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), nor shall such information be deemed incorporated by reference into any filing under the Securities Act of 1933, as amended, or the Exchange Act, except as expressly stated by specific reference to such filing.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-17-000002.txt
TXT,8-K,2017-03-29,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On March 29, 2017 , lululemon athletica inc. (the “Company”) issued a press release announcing its financial results for the fourth quarter and full year ended January 29, 2017 and certain other information. A copy of the Company’s press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on March 29, 2017 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-17-000007.txt
TXT,8-K,2017-06-01,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On June 1, 2017 , lululemon athletica inc. (the “Company”) issued a press release announcing its financial results for the first quarter ended April 30, 2017 and certain other information. A copy of the Company’s press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on June 1, 2017 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-17-000026.txt
TXT,8-K,2017-08-31,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On August 31, 2017 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended July 30, 2017 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on August 31, 2017 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-17-000037.txt
TXT,8-K,2017-12-06,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On December 6, 2017 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the third quarter ended October 29, 2017 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 6, 2017 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-17-000047.txt
